DEPTH,CAL,AC,GR,SP
287.578,26.316,313.852,150.933,-5.038
287.703,26.334,310.409,144.705,-5.172
287.828,26.365,307.479,138.911,-5.271
287.953,26.384,305.779,136.026,-5.291
288.078,26.417,302.688,130.123,-5.319
288.203,26.431,298.553,126.721,-5.36
288.328,26.433,296.931,127.059,-5.39
288.453,26.436,297.253,131.509,-5.448
288.578,26.438,297.545,134.855,-5.489
288.703,26.444,294.211,140.618,-5.604
288.828,26.445,287.268,140.222,-5.713
288.953,26.446,282.522,136.897,-5.758
289.078,26.462,273.117,128.069,-5.821
289.203,26.508,270.893,123.524,-5.835
289.328,26.542,272.19,123.248,-5.828
289.453,26.623,277.498,123.163,-5.828
289.578,26.698,283.727,120.569,-5.896
289.703,26.725,283.921,118.722,-5.973
289.828,26.743,278.537,115.264,-6.205
289.953,26.731,276.032,113.882,-6.349
290.078,26.683,272.245,112.016,-6.649
290.203,26.655,267.983,111.183,-6.954
290.328,26.661,267.796,110.893,-7.095
290.453,26.705,271.207,110.342,-7.32
290.578,26.771,271.001,109.774,-7.494
290.703,26.804,269.101,109.219,-7.559
290.828,26.857,266.958,106.681,-7.615
290.953,26.902,271.283,104.656,-7.508
291.078,26.936,277.646,105.002,-7.41
291.203,27.041,300.24,108.603,-7.095
291.328,27.165,322.272,113.656,-6.654
291.453,27.216,326.852,115.521,-6.411
291.578,27.261,323.145,116.594,-5.909
291.703,27.25,317.061,115.803,-5.667
291.828,27.182,297.871,113.516,-5.188
291.953,27.107,278.898,112.497,-4.746
292.078,27.078,276.236,112.252,-4.528
292.203,27.034,285.762,112.169,-4.068
292.328,26.993,301.017,115.165,-3.589
292.453,26.974,308.052,118.04,-3.365
292.578,26.94,317.639,122.527,-2.961
292.703,26.893,313.892,122.567,-2.612
292.828,26.86,307.351,121.799,-2.473
292.953,26.785,292.219,120.848,-2.247
293.078,26.752,286.1,120.337,-2.161
293.203,26.711,280.767,118.137,-2.033
293.328,26.684,284.238,116.949,-2.001
293.453,26.667,286.7,117.695,-2.018
293.578,26.612,288.573,120.659,-2.122
293.703,26.532,286.323,123.707,-2.313
293.828,26.484,284.143,125.484,-2.45
293.953,26.382,281.207,130.885,-2.762
294.078,26.296,284.756,138.051,-3.144
294.203,26.264,286.493,141.249,-3.397
294.328,26.21,280.885,145.74,-4.067
294.453,26.149,269.246,149.568,-4.914
294.578,26.126,266.201,151.833,-5.363
294.703,26.162,266.107,154.605,-6.273
294.828,26.234,268.844,153.768,-6.679
294.953,26.441,285.024,147.752,-7.293
295.078,26.602,307.965,140.992,-7.679
295.203,26.642,314.44,138.738,-7.804
295.328,26.675,314.66,136.37,-7.935
295.453,26.703,311.105,134.678,-7.894
295.578,26.721,310.428,133.495,-7.812
295.703,26.749,309.281,130.509,-7.58
295.828,26.75,308.986,129.406,-7.291
295.953,26.741,310.239,130.23,-7.157
296.078,26.717,314.278,133.297,-6.943
296.203,26.709,315.717,134.62,-6.853
296.328,26.711,315.765,135.31,-6.716
296.453,26.723,314.805,132.626,-6.576
296.578,26.726,315.109,130.105,-6.496
296.703,26.731,314.383,124.374,-6.35
296.828,26.74,306.91,118.423,-6.278
296.953,26.738,301.348,114.755,-6.277
297.078,26.7,288.626,105.955,-6.368
297.203,26.624,272.856,97.867,-6.563
297.328,26.583,264.809,94.551,-6.678
297.453,26.513,252.209,88.115,-6.882
297.578,26.471,244.636,81.364,-7.073
297.703,26.462,241.831,78.711,-7.186
297.828,26.461,237.554,76.022,-7.438
297.953,26.465,236.819,75.716,-7.542
298.078,26.473,239.359,75.592,-7.656
298.203,26.486,244.593,76.306,-7.619
298.328,26.495,248.125,77.781,-7.513
298.453,26.522,259.887,84.179,-7.132
298.578,26.554,276.79,94.087,-6.582
298.703,26.573,284.957,99.248,-6.278
298.828,26.616,296.759,108.34,-5.668
298.953,26.654,302.825,114.916,-5.033
299.078,26.669,304.468,117.074,-4.712
299.203,26.701,304.79,118.8,-4.032
299.328,26.75,303.166,118.656,-3.32
299.453,26.78,302.65,118.318,-2.944
299.578,26.833,300.866,116.743,-2.149
299.703,26.854,299.018,115.753,-1.764
299.828,26.887,295.305,114.846,-1.027
299.953,26.928,296.214,117.578,-0.287
300.078,26.957,299.823,120.17,0.089
300.203,27.021,311.954,125.453,0.814
300.328,27.086,322.729,129.082,1.487
300.453,27.116,325.341,129.861,1.785
300.578,27.164,323.725,128.636,2.285
300.703,27.18,312.799,123.956,2.656
300.828,27.178,305.25,120.589,2.805
300.953,27.173,291.166,114.175,3.033
301.078,27.177,285.873,112.001,3.113
301.203,27.197,279.939,109.728,3.157
301.328,27.219,280.143,107.808,3.047
301.453,27.227,281.301,106.953,2.928
301.578,27.234,283.644,107.021,2.527
301.703,27.222,288.274,108.491,1.906
301.828,27.205,290.935,108.988,1.501
301.953,27.129,291.281,108.948,0.489
302.078,26.954,286.047,107.007,-0.728
302.203,26.833,282.747,104.625,-1.353
302.328,26.597,273.622,96.413,-2.44
302.453,26.478,267.641,88.174,-3.089
302.578,26.491,268.085,86.153,-3.223
302.703,26.635,271.12,87.597,-3.134
302.828,26.729,273.103,90.6,-2.958
302.953,26.866,280.31,98.696,-2.484
303.078,26.91,289.395,107.931,-1.986
303.203,26.924,295.034,112.807,-1.751
303.328,26.977,310.568,121.543,-1.316
303.453,27.04,323.221,127.003,-0.915
303.578,27.062,326.261,128.316,-0.733
303.703,27.071,329.031,128.804,-0.404
303.828,27.047,327.507,126.205,-0.08
303.953,27.031,323.641,123.442,0.078
304.078,26.992,310.458,115.392,0.358
304.203,26.962,302.654,110.613,0.508
304.328,26.867,286.894,100.947,0.814
304.453,26.733,272.874,94.404,1.121
304.578,26.658,268.895,93.525,1.296
304.703,26.511,271.674,96.531,1.741
304.828,26.411,285.103,102.977,2.251
304.953,26.387,291.915,106.193,2.485
305.078,26.374,298.397,110.663,2.856
305.203,26.36,298.135,112.151,3.111
305.328,26.342,298.795,111.807,3.184
305.453,26.284,299,110.279,3.264
305.578,26.203,292.909,108.165,3.305
305.703,26.157,290.136,106.9,3.318
305.828,26.066,286.123,104.498,3.279
305.953,26.019,282.827,103.619,3.232
306.078,25.924,276.521,103.343,3.12
306.203,25.838,278.291,105.414,2.994
306.328,25.807,281.113,107.43,2.92
306.453,25.775,287.13,112.485,2.757
306.578,25.765,294.671,115.206,2.542
306.703,25.762,298.434,114.881,2.38
306.828,25.758,303.927,112.9,1.877
306.953,25.745,307.007,112.238,1.116
307.078,25.722,306.612,112.056,0.6
307.203,25.586,297.927,109.039,-0.691
307.328,25.454,289.662,105.275,-1.395
307.453,25.089,269.685,93.282,-2.745
307.578,24.706,253.221,78.908,-3.769
307.703,24.555,249.178,72.719,-4.093
307.828,24.373,250.568,65.771,-4.214
307.953,24.352,260.273,67.593,-3.649
308.078,24.402,267.606,71.567,-3.186
308.203,24.582,284.334,84.533,-2.081
308.328,24.761,295.373,101.505,-1.08
308.453,24.813,298.582,109.757,-0.743
308.578,24.822,303.351,120.199,-0.612
308.703,24.735,301.852,118.055,-1.244
308.828,24.656,298.42,112.893,-1.764
308.953,24.433,289.022,99.559,-3.008
309.078,24.317,283.403,93.281,-3.631
309.203,24.151,272.749,83.982,-4.685
309.328,24.098,263.607,78.546,-5.412
309.453,24.088,258.727,76.343,-5.648
309.578,24.054,253.284,71.445,-5.979
309.703,24.02,256.188,66.447,-6.199
309.828,24.017,257.331,64.444,-6.283
309.953,24.046,257.421,61.77,-6.373
310.078,24.119,256.673,60.275,-6.351
310.203,24.174,253.823,59.728,-6.307
310.328,24.32,242.914,59.105,-6.079
310.453,24.48,234.9,60.357,-5.628
310.578,24.552,234.341,62.152,-5.296
310.703,24.683,240.194,69.235,-4.364
310.828,24.756,246.68,75.007,-3.756
310.953,24.967,267.412,91.817,-2.311
311.078,25.266,295.234,113.387,-0.773
311.203,25.424,309.494,124.028,-0.052
311.328,25.691,334.832,141.398,1.184
311.453,25.851,351.929,152.047,1.991
311.578,25.893,356.028,155.488,2.236
311.703,25.923,354.91,160.945,2.454
311.828,25.898,346.233,164.881,2.374
311.953,25.872,341.698,165.757,2.267
312.078,25.802,332.856,165.313,1.961
312.203,25.758,327.141,164.42,1.8
312.328,25.631,311.828,164.194,1.499
312.453,25.437,291.903,171.255,1.23
312.578,25.32,280.148,178.003,1.115
312.703,25.092,256.482,192.016,0.88
312.828,24.91,240.778,195.66,0.643
312.953,24.843,236.855,191.598,0.532
313.078,24.757,233.533,175.086,0.298
313.203,24.73,233.28,155.389,0.095
313.328,24.733,234.873,146.849,0.002
313.453,24.769,245.696,135.158,-0.134
313.578,24.846,267.74,130.783,-0.159
313.703,24.901,279.717,130.779,-0.147
313.828,25.026,298.333,132.112,-0.09
313.953,25.088,305.026,131.923,-0.069
314.078,25.19,313.571,128.67,-0.087
314.203,25.247,308.22,125.807,-0.212
314.328,25.26,300.833,126.097,-0.328
314.453,25.262,289.059,128.965,-0.619
314.578,25.26,285.344,130.006,-0.95
314.703,25.265,284.035,129.243,-1.105
314.828,25.295,285.485,126.897,-1.336
314.953,25.352,296.828,126.94,-1.493
315.078,25.382,302.307,128.584,-1.523
315.203,25.423,302.714,133.11,-1.5
315.328,25.432,298.117,134.87,-1.441
315.453,25.439,289.287,135.436,-1.229
315.578,25.453,288.385,132.719,-0.885
315.703,25.466,289.466,131.445,-0.658
315.828,25.503,291.579,131.282,-0.16
315.953,25.538,292.516,132.023,0.361
316.078,25.55,290.651,130.915,0.622
316.203,25.559,279.591,123.509,1.151
316.328,25.572,262.552,111.81,1.702
316.453,25.586,254.287,105.867,1.97
316.578,25.629,244.7,96.491,2.492
316.703,25.686,248.535,94.178,3.002
316.828,25.721,254.895,96.35,3.236
316.953,25.802,274.316,105.136,3.656
317.078,25.847,285.546,110.225,3.815
317.203,25.928,302.487,118.533,4.022
317.328,25.975,304.289,122.007,4.067
317.453,25.985,300.82,121.393,4.032
317.578,25.993,292.852,116.827,3.896
317.703,25.997,286.881,112.106,3.729
317.828,25.999,285.371,111.175,3.671
317.953,26.004,287.772,112.81,3.604
318.078,26.01,289.244,116.104,3.618
318.203,26.008,286.056,116.956,3.626
318.328,25.986,278.465,115.199,3.669
318.453,25.966,278.275,112.786,3.692
318.578,25.93,284.223,108.827,3.716
318.703,25.92,291.502,109.467,3.743
318.828,25.921,296.118,110.665,3.764
318.953,25.907,302.879,111.272,3.84
319.078,25.841,293.105,107.451,3.952
319.203,25.793,283.339,104.476,4.018
319.328,25.704,266.778,99.145,4.217
319.453,25.66,259.346,97.702,4.529
319.578,25.657,259.451,98.791,4.725
319.703,25.664,269.497,103.097,5.186
319.828,25.682,284.47,108.823,5.641
319.953,25.696,289.265,111.641,5.85
320.078,25.723,293.875,114.991,6.122
320.203,25.729,293.647,114.935,6.186
320.328,25.715,283.559,113.012,6.185
320.453,25.682,268.077,111.292,6.037
320.578,25.667,262.6,110.083,5.93
320.703,25.646,254.848,105.593,5.726
320.828,25.646,253.415,100.651,5.621
320.953,25.652,257.276,99.624,5.618
321.078,25.678,271.169,103.358,5.727
321.203,25.73,287.482,113.649,5.949
321.328,25.764,295.932,119.619,6.076
321.453,25.834,311.429,129.899,6.309
321.578,25.89,320.811,136.623,6.546
321.703,25.908,323.257,139.265,6.659
321.828,25.916,328.731,144.638,6.869
321.953,25.907,332.606,147.202,6.974
322.078,25.873,336.71,150.06,7.145
322.203,25.832,327.309,148.036,7.214
322.328,25.808,318.462,145.52,7.216
322.453,25.749,299.199,139.308,7.231
322.578,25.701,284.388,133.599,7.307
322.703,25.693,280.97,131.749,7.379
322.828,25.706,283.279,130.715,7.599
322.953,25.736,290.041,130.054,7.834
323.078,25.75,291.433,128.25,7.909
323.203,25.78,287.563,121.524,7.904
323.328,25.794,283.367,117.555,7.829
323.453,25.813,274.92,110.743,7.517
323.578,25.823,268.773,105.336,7.102
323.703,25.831,267.152,102.566,6.919
323.828,25.862,271.324,97.465,6.702
323.953,25.901,286.442,97.238,6.755
324.078,25.914,294.456,99.911,6.865
324.203,25.918,303.166,108.075,7.137
324.328,25.898,297.551,111.806,7.244
324.453,25.887,288.122,109.969,7.191
324.578,25.878,259.288,99.191,6.878
324.703,25.883,232.05,84.623,6.382
324.828,25.887,222.689,78.47,6.113
324.953,25.887,211.986,71.771,5.59
325.078,25.883,211.179,71.384,5.348
325.203,25.871,222.568,75.192,4.908
325.328,25.863,246.435,83.416,4.442
325.453,25.86,258.127,88.749,4.167
325.578,25.841,276.794,99.671,3.575
325.703,25.805,289.142,106.384,2.946
325.828,25.787,290.568,107.115,2.598
325.953,25.742,284.039,104.96,1.787
326.078,25.641,280.063,101.238,0.914
326.203,25.556,281.505,98.935,0.479
326.328,25.359,284.674,93.169,-0.346
326.453,25.287,284.851,90.094,-0.687
326.578,25.257,284.205,85.32,-1.059
326.703,25.333,282.747,83.818,-0.952
326.828,25.373,280.951,84.338,-0.723
326.953,25.435,276.49,87.671,0.049
327.078,25.512,275.33,92.295,1.099
327.203,25.558,276.286,94.367,1.686
327.328,25.622,279.107,97.878,2.795
327.453,25.603,281.204,100.905,3.567
327.578,25.562,281.852,102.14,3.789
327.703,25.434,284.038,103.781,4.041
327.828,25.296,287.38,104.867,4.222
327.953,25.261,287.885,105.876,4.334
328.078,25.292,285.064,109.774,4.635
328.203,25.336,281.91,112.377,4.827
328.328,25.394,271.947,117.377,5.129
328.453,25.365,258.965,121.106,5.201
328.578,25.335,253.203,123.056,5.164
328.703,25.288,245.76,128.974,5.008
328.828,25.286,243.725,136.729,4.796
328.953,25.306,244.857,140.006,4.692
329.078,25.394,250.636,141.557,4.525
329.203,25.53,255.734,134.74,4.411
329.328,25.608,257.587,129.158,4.392
329.453,25.759,261.328,117.551,4.442
329.578,25.824,261.506,112.468,4.533
329.703,25.925,257.704,104.17,4.771
329.828,26.006,259.233,99.782,5.093
329.953,26.044,262.057,100.026,5.274
330.078,26.101,264.739,104.781,5.643
330.203,26.111,266.065,109.239,5.979
330.328,26.101,267.908,109.499,6.128
330.453,26.075,273.813,107.731,6.394
330.578,26.059,282.077,107.802,6.545
330.703,26.056,285.48,109.268,6.594
330.828,26.048,288.388,112.562,6.617
330.953,26.028,287.119,112.682,6.541
331.078,26.014,285.012,111.59,6.508
331.203,25.985,281.739,110.443,6.436
331.328,25.971,283.152,111.952,6.411
331.453,25.943,289.5,118.088,6.364
331.578,25.932,287.659,120.691,6.221
331.703,25.938,282.619,118.619,6.11
331.828,25.97,270.29,110.021,5.803
331.953,26.004,259.62,102.32,5.426
332.078,26.014,255.971,99.452,5.214
332.203,26.008,251.916,94.025,4.759
332.328,25.972,245.894,88.293,4.266
332.453,25.948,241.398,85.549,3.987
332.578,25.901,235.229,81.069,3.384
332.703,25.879,235.186,79.633,3.084
332.828,25.828,241.896,80.14,2.52
332.953,25.762,257.468,85.147,1.984
333.078,25.727,266.483,87.955,1.687
333.203,25.665,279.962,91.608,0.965
333.328,25.588,286.453,93.017,0.057
333.453,25.534,288.26,93.203,-0.386
333.578,25.422,289.627,92.584,-1.128
333.703,25.376,289.001,91.987,-1.568
333.828,25.382,288.195,92.291,-1.693
333.953,25.396,283.913,93.199,-1.861
334.078,25.361,278.195,91.694,-1.99
334.203,25.332,276.879,90.162,-2.001
334.328,25.274,275.969,88.61,-1.738
334.453,25.246,276.071,89.27,-1.374
334.578,25.21,283.323,94.253,-0.11
334.703,25.242,299.27,106.231,1.692
334.828,25.285,306.965,114.59,2.657
334.953,25.38,320.025,130.835,4.428
335.078,25.412,324.188,138.476,5.783
335.203,25.395,320.055,138.646,6.266
335.328,25.311,305.184,135.926,6.919
335.453,25.207,288.823,133.118,7.231
335.578,25.164,281.204,131.642,7.322
335.703,25.103,274.779,128.002,7.501
335.828,25.077,276.229,124.031,7.722
335.953,25.074,275.183,122.048,7.855
336.078,25.074,275.358,117.775,8.118
336.203,25.068,278.335,115.992,8.224
336.328,25.039,278.567,115.263,8.319
336.453,25.012,270.463,118.162,8.192
336.578,25.009,268.95,119.448,8.085
336.703,25.023,268.105,119.309,7.824
336.828,25.055,263.558,116.855,7.56
336.953,25.076,263.136,115.601,7.427
337.078,25.123,267.968,113.172,7.119
337.203,25.16,271.103,109.71,6.663
337.328,25.17,270.96,106.977,6.379
337.453,25.173,269.578,99.598,5.828
337.578,25.168,268.154,95.781,5.637
337.703,25.152,266.55,90.974,5.564
337.828,25.16,276.227,92.052,6.035
337.953,25.186,285.629,94.892,6.44
338.078,25.28,306.595,105.416,7.377
338.203,25.38,324.307,120.72,8.185
338.328,25.413,329.007,128.347,8.457
338.453,25.435,323.334,138.838,8.723
338.578,25.431,302.737,141.567,8.737
338.703,25.425,291.093,141.452,8.732
338.828,25.409,269.082,141.472,8.765
338.953,25.391,254.644,141.612,8.96
339.078,25.388,253.551,140.633,9.142
339.203,25.404,265.292,136.326,9.595
339.328,25.425,276.052,134.164,9.826
339.453,25.48,297.505,133.431,10.201
339.578,25.523,306.447,137.265,10.318
339.703,25.53,304.099,138.531,10.23
339.828,25.501,287.4,133.947,9.834
339.953,25.429,265.802,119.979,9.39
340.078,25.407,258.633,112.286,9.246
340.203,25.471,252.325,101.04,9.208
340.328,25.687,246.593,94.699,9.486
340.453,25.809,241.955,91.58,9.694
340.578,25.99,230.266,83.938,10.114
340.703,26.045,224.951,80.105,10.275
340.828,26.129,222.953,75.348,10.472
340.953,26.215,234.959,78.513,10.553
341.078,26.257,243.98,83.509,10.566
341.203,26.329,264.097,98.252,10.576
341.328,26.385,281.393,112.5,10.427
341.453,26.406,286.925,117.436,10.292
341.578,26.438,292.656,123.233,9.904
341.703,26.459,293.586,125.198,9.386
341.828,26.465,292.263,124.769,9.108
341.953,26.468,286.681,120.679,8.646
342.078,26.474,278.842,114.443,8.387
342.203,26.483,274.807,111.853,8.324
342.328,26.503,268.346,107.819,8.311
342.453,26.51,266.201,105.941,8.341
342.578,26.514,263.023,102.552,8.395
342.703,26.522,259.752,99.932,8.382
342.828,26.528,258.162,98.689,8.354
342.953,26.535,256.065,95.699,8.288
343.078,26.524,257.874,93.973,8.271
343.203,26.514,260.832,94.376,8.304
343.328,26.493,268.822,97.56,8.4
343.453,26.475,276.175,102.031,8.438
343.578,26.463,278.551,103.541,8.397
343.703,26.429,276.865,102.792,8.11
343.828,26.411,272.144,100.323,7.886
343.953,26.387,259.129,92.642,7.383
344.078,26.37,247.775,84.61,6.967
344.203,26.353,243.422,81.6,6.834
344.328,26.282,239.775,78.651,6.679
344.453,26.188,246.257,80.202,6.591
344.578,26.161,251.703,82.534,6.521
344.703,26.18,261.654,89.546,6.327
344.828,26.259,269.966,96.774,6.078
344.953,26.3,272.816,99.208,5.987
345.078,26.382,272.848,101.292,5.946
345.203,26.467,269.212,101.422,6.156
345.328,26.499,268.143,101.38,6.382
345.453,26.517,266.937,101.527,7.025
345.578,26.508,266.567,102.031,7.41
345.703,26.486,270.255,104.886,8.227
345.828,26.488,281.962,110.209,9.03
345.953,26.498,287.636,113.338,9.406
346.078,26.524,294.223,118.989,10.023
346.203,26.525,299.801,122.625,10.507
346.328,26.511,301.804,123.659,10.703
346.453,26.463,299.033,124.115,10.991
346.578,26.409,292.704,122.409,11.166
346.703,26.381,290.735,121.148,11.215
346.828,26.327,286.882,118.565,11.293
346.953,26.294,281.652,117.303,11.315
347.078,26.291,279.833,117.731,11.335
347.203,26.309,278.629,120.251,11.394
347.328,26.325,278.76,121.708,11.442
347.453,26.363,281.264,123.537,11.553
347.578,26.416,286.685,123.51,11.619
347.703,26.448,288.331,123.049,11.602
347.828,26.505,287.193,120.407,11.423
347.953,26.536,283.148,114.766,11.065
348.078,26.544,280.032,111.753,10.843
348.203,26.561,272.226,107.632,10.385
348.328,26.579,269.029,106.046,9.972
348.453,26.583,269.595,105.506,9.785
348.578,26.573,270.237,103.641,9.464
348.703,26.56,269.881,102.194,9.323
348.828,26.524,270.916,99.107,9.119
348.953,26.462,274.713,98.71,9.032
349.078,26.415,276.204,100.548,9.024
349.203,26.283,276.563,106.22,9.105
349.328,26.123,273.884,108.753,9.249
349.453,26.044,271.964,108.28,9.335
349.578,25.909,269.073,107.06,9.539
349.703,25.809,269.556,108.753,9.786
349.828,25.771,271.017,110.551,9.928
349.953,25.722,275.4,114.871,10.266
350.078,25.699,279.99,120.51,10.668
350.203,25.692,282.361,123.629,10.89
350.328,25.676,289.658,129.139,11.38
350.453,25.665,295.019,131.557,11.651
350.578,25.637,305.024,138.167,12.182
350.703,25.587,303.24,148.657,12.589
350.828,25.548,296.615,153.736,12.727
350.953,25.449,276.362,159.816,12.831
351.078,25.345,251.671,162.225,12.729
351.203,25.304,241.716,164.71,12.61
351.328,25.258,238.13,173.446,12.323
351.453,25.272,251.971,179.076,12.024
351.578,25.301,260.256,177.359,11.874
351.703,25.381,274.972,164.467,11.566
351.828,25.424,279.805,155.434,11.381
351.953,25.503,280.706,138.299,10.962
352.078,25.564,276.154,125.448,10.531
352.203,25.593,275.066,121.04,10.37
352.328,25.661,275.486,116.093,10.152
352.453,25.736,276.748,115.525,10.028
352.578,25.763,276.888,116.01,9.961
352.703,25.775,274.835,116.285,9.714
352.828,25.748,271.893,115.394,9.262
352.953,25.732,271.429,114.98,8.981
353.078,25.713,273.242,115.352,8.406
353.203,25.71,277.263,116.94,7.784
353.328,25.708,278.989,117.168,7.444
353.453,25.681,281.034,114.563,6.592
353.578,25.642,281.523,111.588,6.071
353.703,25.475,281.509,103.591,4.879
353.828,25.153,282.312,95.462,3.706
353.953,24.95,283.644,91.711,3.21
354.078,24.559,285.543,85.784,2.477
354.203,24.351,284.464,83.345,2.211
354.328,24.373,282.836,83.873,2.276
354.453,24.683,277.243,87.462,2.736
354.578,25.163,270.998,91.047,3.515
